Ind	Gene	N	Df	Dist	LogP	Pval	BF	FDR	Y
Samp148	ENSG00000121454.5	762	15	26.9901355310152	-3.5467958616558	0.0288168249819822	1	NA	control
Samp150	ENSG00000121454.5	762	14	16.2181358151035	-1.20318876434548	0.300235304226043	1	NA	control
Samp151	ENSG00000121454.5	762	12	24.0006947886978	-3.89533287184729	0.0203366038394629	1	NA	control
Samp153	ENSG00000121454.5	762	14	27.0461526559931	-3.96387798187636	0.0189893310374103	1	NA	control
Samp154	ENSG00000121454.5	762	13	11.03234819308	-0.497403436630377	0.608107601434756	1	NA	control
Samp155	ENSG00000121454.5	762	16	31.6008147799063	-4.4860024118599	0.0112655890987292	1	NA	control
Samp157	ENSG00000121454.5	762	14	15.0673059813292	-0.984651863209548	0.373569257503454	1	NA	control
Samp158	ENSG00000121454.5	762	13	9.98559806235864	-0.363682812900759	0.695111640224642	1	NA	control
Samp159	ENSG00000121454.5	762	15	19.8620833968663	-1.72998300846691	0.177287422329388	1	NA	control
Samp160	ENSG00000121454.5	762	16	15.2640356490257	-0.682421342141035	0.505391783216489	1	NA	control
Samp162	ENSG00000121454.5	762	15	22.0431198230398	-2.237938107198	0.106678236857705	1	NA	control
Samp163	ENSG00000121454.5	762	18	23.4261195965026	-1.74444483405057	0.174741972836503	1	NA	control
Samp164	ENSG00000121454.5	762	13	10.2517736627959	-0.395671653227034	0.673227711797118	1	NA	control
Samp165	ENSG00000121454.5	762	17	25.1070785231491	-2.3822952177625	0.0923383973738683	1	NA	control
Samp166	ENSG00000121454.5	762	19	34.845364970618	-4.22825858579979	0.0145777543660104	1	NA	control
Samp167	ENSG00000121454.5	762	13	11.6224578822869	-0.581930799171697	0.558818358238116	1	NA	control
Samp169	ENSG00000121454.5	762	16	17.6225315425462	-1.05999067855522	0.346459039813814	1	NA	control
Samp170	ENSG00000121454.5	762	15	34.5967072313189	-5.87613404271415	0.00280561070738005	1	NA	control
Samp171	ENSG00000121454.5	762	15	23.4164045117207	-2.58110779887642	0.0756901081447865	1	NA	control
Samp172	ENSG00000121454.5	762	16	18.608488694776	-1.23964402545854	0.28948724969059	1	NA	control
Samp173	ENSG00000121454.5	762	12	17.6547505242355	-2.06685968417206	0.126582667760208	1	NA	control
Samp174	ENSG00000121454.5	762	16	30.5596809677078	-4.17941975633951	0.0153073870046257	1	NA	control
Samp175	ENSG00000121454.5	762	12	9.57848703847844	-0.426353236493876	0.652885678335723	1	NA	control
Samp176	ENSG00000121454.5	762	18	37.44807275501	-5.38620297763672	0.00457932817802279	1	NA	control
Samp177	ENSG00000121454.5	762	16	28.580244875239	-3.61469766616969	0.0269250643446339	1	NA	control
Samp178	ENSG00000121454.5	762	12	13.8003787195674	-1.15951888897025	0.313637038828704	1	NA	control
Samp181	ENSG00000121454.5	762	8	3.8559030782529	-0.139394665012241	0.869884647667396	1	NA	control
Samp182	ENSG00000121454.5	762	13	14.1428214741522	-1.01097717285446	0.363863248505285	1	NA	control
Samp184	ENSG00000121454.5	762	17	37.5391287406577	-5.86313110214688	0.00284233010939997	1	NA	control
Samp185	ENSG00000121454.5	762	13	30.9591877467993	-5.67862699185214	0.00341824850596166	1	NA	control
Samp188	ENSG00000121454.5	762	15	26.8288119920956	-3.50115658273724	0.0301624778394308	1	NA	control
Samp189	ENSG00000121454.5	762	13	29.5169164233483	-5.19844608536689	0.00552514335467788	1	NA	control
Samp190	ENSG00000121454.5	762	13	28.3130397192883	-4.80581274345685	0.00818204840500313	1	NA	control
Samp191	ENSG00000121454.5	762	15	22.9355245714116	-2.45902348656099	0.0855184200928306	1	NA	control
Samp193	ENSG00000121454.5	762	14	25.2181376399599	-3.42731645383622	0.0324739693439414	1	NA	control
Samp195	ENSG00000121454.5	762	17	23.4585208553818	-2.00314790570695	0.134909930362776	1	NA	control
Samp196	ENSG00000121454.5	762	16	29.9935108228662	-4.01539274782293	0.0180358696110196	1	NA	control
Samp197	ENSG00000121454.5	762	17	24.7099791082858	-2.28876120469229	0.101391988006208	1	NA	control
Samp198	ENSG00000121454.5	762	15	14.8624361224707	-0.773552991182495	0.461370905983793	1	NA	control
Samp200	ENSG00000121454.5	762	20	32.5938917543621	-3.28697140220567	0.0373668473486301	1	NA	control
Samp201	ENSG00000121454.5	762	15	25.7974487770984	-3.21373020357451	0.0402063553095722	1	NA	control
Samp202	ENSG00000121454.5	762	19	26.5919743283016	-2.16698779128459	0.114522062233761	1	NA	control
Samp205	ENSG00000121454.5	762	11	12.6249090776616	-1.14398793726314	0.318546143388347	1	NA	control
Samp206	ENSG00000121454.5	762	17	31.5866495574628	-4.07876483085446	0.0169283621352974	1	NA	control
Samp207	ENSG00000121454.5	762	14	22.6118866926158	-2.70477369397104	0.0668854587165305	1	NA	control
Samp208	ENSG00000121454.5	762	16	21.5093530112083	-1.83413256179491	0.159752016685481	1	NA	control
Samp209	ENSG00000121454.5	762	16	29.6930471673856	-3.92914198057757	0.0196605344385218	1	NA	control
Samp211	ENSG00000121454.5	762	11	14.9898880078958	-1.69848592724653	0.182960329698074	1	NA	control
Samp212	ENSG00000121454.5	762	14	11.3012297912367	-0.412147332817262	0.66222670113876	1	NA	control
Samp213	ENSG00000121454.5	762	15	29.5096690331154	-4.28180391968913	0.0138177135451396	1	NA	control
Samp214	ENSG00000121454.5	762	14	31.5771222393006	-5.38198421265296	0.00459868809614774	1	NA	control
Samp215	ENSG00000121454.5	762	17	32.7961229977868	-4.42609587883977	0.0119610962036074	1	NA	control
Samp216	ENSG00000121454.5	762	15	13.2433314120945	-0.53869484749835	0.583509324262812	1	NA	control
Samp217	ENSG00000121454.5	762	15	7.210646040713	-0.0496750421452773	0.951538584203065	1	NA	control
Samp218	ENSG00000121454.5	762	15	19.5321302637862	-1.65744956473435	0.190624536188229	1	NA	control
Samp221	ENSG00000121454.5	762	15	12.7924854366182	-0.480745024159216	0.618322554918547	1	NA	control
Samp222	ENSG00000121454.5	762	17	18.868947144791	-1.09032822611901	0.336106156780577	1	NA	control
Samp224	ENSG00000121454.5	762	14	16.4111283715395	-1.24161580065	0.288917008292079	1	NA	control
Samp227	ENSG00000121454.5	762	15	26.3341430731694	-3.36234771917247	0.0346538059631293	1	NA	control
Samp228	ENSG00000121454.5	762	16	25.5695726018576	-2.80687303599524	0.060393545882842	1	NA	control
Samp229	ENSG00000121454.5	762	14	28.9531220994786	-4.54652334035288	0.0106040068947494	1	NA	control
Samp231	ENSG00000121454.5	762	19	32.2358350101109	-3.52690929483945	0.0293956288330457	1	NA	control
Samp232	ENSG00000121454.5	762	15	33.3598392254091	-5.47641776531911	0.00418429199858	1	NA	control
Samp233	ENSG00000121454.5	762	16	28.6684504084913	-3.63932769945755	0.026269999364979	1	NA	control
Samp234	ENSG00000121454.5	762	13	25.3626609046862	-3.87878788943116	0.0206758714415222	1	NA	control
Samp235	ENSG00000121454.5	762	15	14.3188655626674	-0.690159564105867	0.501496041913971	1	NA	control
Samp238	ENSG00000121454.5	762	17	12.7681520389857	-0.285600039726523	0.751563151245297	1	NA	control
Samp239	ENSG00000121454.5	762	19	37.3998830323662	-4.95202776161482	0.00706906001732662	1	NA	control
Samp240	ENSG00000121454.5	762	15	26.2439878145809	-3.33723657160908	0.0355350206491882	1	NA	control
Samp242	ENSG00000121454.5	762	15	33.9392786321314	-5.66278192800532	0.00347284225025003	1	NA	control
Samp243	ENSG00000121454.5	762	13	8.66301598528904	-0.225782650855406	0.797891503856425	1	NA	control
Samp244	ENSG00000121454.5	762	13	24.077870353684	-3.49261285568911	0.0304212818181758	1	NA	control
Samp245	ENSG00000121454.5	762	12	23.2437219317773	-3.6602277201806	0.0257266535810628	1	NA	control
Samp246	ENSG00000121454.5	762	12	14.3920305763982	-1.28598784139626	0.276377431670782	1	NA	control
Samp247	ENSG00000121454.5	762	13	17.6477170931394	-1.76399325200983	0.171359215219756	1	NA	control
Samp248	ENSG00000121454.5	762	16	21.8611061231215	-1.91234791523877	0.147733114241772	1	NA	control
Samp249	ENSG00000121454.5	762	19	27.96138455061	-2.47486194851111	0.0841746098854595	1	NA	control
Samp250	ENSG00000121454.5	762	15	33.4486557442151	-5.50487960991158	0.00406687816323061	1	NA	control
Samp251	ENSG00000121454.5	762	14	11.0344368421142	-0.380779456564846	0.683328576634402	1	NA	control
Samp252	ENSG00000121454.5	762	15	14.4851686230579	-0.715196380449632	0.489096053461759	1	NA	control
Samp254	ENSG00000121454.5	762	19	33.4016686930584	-3.83519194926102	0.0215971925071394	1	NA	control
Samp255	ENSG00000121454.5	762	18	28.9167683598221	-3.00768719046167	0.0494058129597157	1	NA	control
Samp256	ENSG00000121454.5	762	18	31.2773298393442	-3.6219207069268	0.0267312841909549	1	NA	control
Samp257	ENSG00000121454.5	762	12	10.2950640049012	-0.527476652714157	0.590092099914969	1	NA	control
Samp258	ENSG00000121454.5	762	17	26.5881886177713	-2.74279065184404	0.0643904047302837	1	NA	control
Samp259	ENSG00000121454.5	762	15	10.5238454547069	-0.241357931452416	0.785560399286658	1	NA	control
Samp260	ENSG00000121454.5	762	15	14.7665612327546	-0.758519434881341	0.468359350441461	1	NA	control
Samp261	ENSG00000121454.5	762	12	9.95200683420215	-0.477759724372059	0.620171191103822	1	NA	control
Samp262	ENSG00000121454.5	762	14	16.5342340986731	-1.26638532632993	0.281848573314035	1	NA	control
Samp263	ENSG00000121454.5	762	22	31.2119462626015	-2.38749581121463	0.0918594294473569	1	NA	control
Samp264	ENSG00000121454.5	762	16	23.8771012663944	-2.38354231115297	0.0922233145432511	1	NA	control
Samp266	ENSG00000121454.5	762	18	29.6811009992564	-3.20239622768788	0.0406646453895511	1	NA	control
Samp267	ENSG00000121454.5	762	13	20.9762564004541	-2.61183712684018	0.0733995754939047	1	NA	control
Samp270	ENSG00000121454.5	762	17	18.8116347048883	-1.08042650503527	0.339450717326231	1	NA	control
Samp271	ENSG00000121454.5	762	13	24.3962314689809	-3.58722810718344	0.0276749361594943	1	NA	control
Samp272	ENSG00000121454.5	762	17	37.5899631679961	-5.87911946963163	0.00279724725210831	1	NA	control
Samp273	ENSG00000121454.5	762	16	27.613662417262	-3.34824502947937	0.0351459801681763	1	NA	control
Samp274	ENSG00000121454.5	762	15	25.5994710526345	-3.15944208710751	0.0424494175525241	1	NA	control
Samp276	ENSG00000121454.5	762	18	21.5864890086942	-1.3828520476889	0.250862061249006	1	NA	control
Samp277	ENSG00000121454.5	762	19	20.8644247553953	-1.0661249317114	0.344340277511436	1	NA	control
Samp278	ENSG00000121454.5	762	16	31.1362130656117	-4.34841459896789	0.0129272912836554	1	NA	control
Samp279	ENSG00000121454.5	762	15	33.1512266874798	-5.40971669644852	0.00447290722236702	1	NA	control
Samp280	ENSG00000121454.5	762	14	11.7497035827421	-0.467773084325187	0.626395646522824	1	NA	control
Samp282	ENSG00000121454.5	762	16	17.8763388994567	-1.10506941608847	0.331187891676043	1	NA	control
Samp283	ENSG00000121454.5	762	16	36.1650227261896	-5.89811785985779	0.00274460569304994	1	NA	control
Samp284	ENSG00000121454.5	762	14	19.0286252716207	-1.80875298973326	0.163858342488322	1	NA	control
Samp285	ENSG00000121454.5	762	16	28.9216684206793	-3.71032038830611	0.0244696822155924	1	NA	control
Samp286	ENSG00000121454.5	762	14	11.6341814651323	-0.45310003930886	0.63565454000468	1	NA	control
Samp287	ENSG00000121454.5	762	13	27.1448549598273	-4.43248869437223	0.0118848750155934	1	NA	control
Samp289	ENSG00000121454.5	762	16	32.9440668224464	-4.89054582184609	0.00751731823848564	1	NA	control
Samp290	ENSG00000121454.5	762	19	30.8389938531858	-3.16900781977014	0.0420452937243326	1	NA	control
Samp291	ENSG00000121454.5	762	17	29.1432414773865	-3.40436428716961	0.0332279367949448	1	NA	control
Samp292	ENSG00000121454.5	762	18	27.4014078676555	-2.63431271262917	0.0717682778931228	1	NA	control
Samp295	ENSG00000121454.5	762	20	32.133111703206	-3.17245925488153	0.041900427263707	1	NA	control
Samp297	ENSG00000121454.5	762	16	17.7797652226242	-1.08781993952197	0.336950265539597	1	NA	control
Samp298	ENSG00000121454.5	762	18	32.254325391572	-3.88682000550693	0.0205104656108127	1	NA	control
Samp299	ENSG00000121454.5	762	14	18.73025703786	-1.74003402954109	0.175514427839938	1	NA	control
Samp301	ENSG00000121454.5	762	14	19.73126636471	-1.97440284047223	0.138844199628681	1	NA	control
Samp302	ENSG00000121454.5	762	13	14.8801184067187	-1.15551151715152	0.314896420779916	1	NA	control
Samp303	ENSG00000121454.5	762	14	15.9626642613419	-1.15309068987721	0.315659654079179	1	NA	control
Samp304	ENSG00000121454.5	762	16	21.6162592024735	-1.85777245821127	0.15601978416375	1	NA	control
Samp308	ENSG00000121454.5	762	10	12.6864363174988	-1.41991037323819	0.241735681912524	1	NA	control
Samp309	ENSG00000121454.5	762	15	11.0382050108407	-0.287840209832202	0.749881406341977	1	NA	control
Samp310	ENSG00000121454.5	762	13	28.3993724521556	-4.8337090701971	0.00795695356618388	1	NA	control
Samp311	ENSG00000121454.5	762	15	23.125700443195	-2.50706345097985	0.0815072381534681	1	NA	control
Samp312	ENSG00000121454.5	762	14	19.6545431542193	-1.95605991840385	0.141414509390547	1	NA	control
Samp313	ENSG00000121454.5	762	15	27.7627012730822	-3.76781308131656	0.023102531439879	1	NA	control
Samp314	ENSG00000121454.5	762	14	24.3230384986294	-3.17320733511808	0.0418690941034878	1	NA	control
Samp315	ENSG00000121454.5	762	15	13.4174263798935	-0.561960982995014	0.570090030149636	1	NA	control
Samp316	ENSG00000121454.5	762	15	34.0666361823872	-5.70395645043277	0.00333275346452113	1	NA	control
Samp317	ENSG00000121454.5	762	14	18.6078702281553	-1.71213363889617	0.180480301722434	1	NA	control
Samp318	ENSG00000121454.5	762	19	24.524938249511	-1.73284589800169	0.176780593866474	1	NA	control
Samp319	ENSG00000121454.5	762	14	26.7329217840999	-3.87034265217351	0.0208512234839513	1	NA	control
Samp320	ENSG00000121454.5	762	14	20.2621261326486	-2.10298512171436	0.122091425969106	1	NA	control
Samp321	ENSG00000121454.5	762	14	27.2971692996111	-4.03929143174937	0.0176099458444844	1	NA	control
Samp322	ENSG00000121454.5	762	15	22.3998731359786	-2.32544797016877	0.0977396497954082	1	NA	control
Samp323	ENSG00000121454.5	762	18	35.7346545568792	-4.87578739603391	0.00762908474218304	1	NA	control
Samp324	ENSG00000121454.5	762	18	30.7162189211631	-3.47252196903961	0.0310386533472505	1	NA	control
Samp326	ENSG00000121454.5	762	17	37.0723737860967	-5.71687068765726	0.00328999021735613	1	NA	control
Samp327	ENSG00000121454.5	762	15	16.3890908968856	-1.03093251095327	0.356674202842247	1	NA	control
Samp328	ENSG00000121454.5	762	17	18.1846576531625	-0.974762515438958	0.377281941561133	1	NA	control
Samp329	ENSG00000121454.5	762	17	32.4082384848112	-4.31378504458598	0.0133827991170825	1	NA	control
Samp331	ENSG00000121454.5	762	13	22.0488427758253	-2.90754561647995	0.0546095984180017	1	NA	control
Samp332	ENSG00000121454.5	762	17	22.15334340732	-1.72096449098101	0.17889352348756	1	NA	control
Samp333	ENSG00000121454.5	762	12	16.4495320358514	-1.76315426712667	0.171503043337287	1	NA	control
Samp334	ENSG00000121454.5	762	13	14.6614156050561	-1.1118071250481	0.328963944618305	1	NA	control
Samp335	ENSG00000121454.5	762	16	12.1130273245908	-0.30630347370483	0.736163179386314	1	NA	control
Samp336	ENSG00000121454.5	762	12	7.05124795447512	-0.157580138586586	0.854208355815176	1	NA	control
Samp337	ENSG00000121454.5	762	18	39.142050367668	-5.90452115776944	0.00272708731270914	1	NA	control
Samp339	ENSG00000121454.5	762	15	23.8478285278074	-2.69232810928127	0.0677230889446079	1	NA	control
Samp340	ENSG00000121454.5	762	19	36.0996681453942	-4.57931329439846	0.0102619408096105	1	NA	control
Samp341	ENSG00000121454.5	762	14	18.7188100561492	-1.73741733726321	0.175974296492903	1	NA	control
Samp342	ENSG00000121454.5	762	14	22.4718177428944	-2.6675001656277	0.0694255609674834	1	NA	control
Samp343	ENSG00000121454.5	762	13	8.84573841887494	-0.242719115052213	0.784491834775731	1	NA	control
Samp344	ENSG00000121454.5	762	18	31.7998282750991	-3.76284931244826	0.0232174921493718	1	NA	control
Samp346	ENSG00000121454.5	762	13	24.5104120012567	-3.62133792359862	0.0267468672780629	1	NA	control
Samp347	ENSG00000121454.5	762	12	17.6394522912732	-2.06290243067334	0.12708457990689	1	NA	control
Samp348	ENSG00000121454.5	762	18	30.9401579696077	-3.53190189896421	0.0292492338454811	1	NA	control
Samp349	ENSG00000121454.5	762	19	23.3758087505878	-1.50871411451521	0.221194225609278	1	NA	control
Samp350	ENSG00000121454.5	762	13	12.8078895759153	-0.770550938782705	0.462758046712091	1	NA	control
Samp351	ENSG00000121454.5	762	15	34.5960491477909	-5.87591948689272	0.00280621273207162	1	NA	control
Samp352	ENSG00000121454.5	762	19	30.99921789616	-3.20940059918863	0.0403808103099081	1	NA	control
Samp353	ENSG00000121454.5	762	18	28.9189144118594	-3.00822805269626	0.0493790984464037	1	NA	control
Samp354	ENSG00000121454.5	762	15	27.2726372096603	-3.62714771171544	0.0265919241755106	1	NA	control
Samp355	ENSG00000121454.5	762	16	18.5584194083972	-1.23023023039821	0.292225290790346	1	NA	control
Samp357	ENSG00000121454.5	762	19	30.5263550772216	-3.09069770569355	0.0454702185044122	1	NA	control
Samp359	ENSG00000121454.5	762	15	8.85977474827299	-0.122467739436576	0.884734446514823	1	NA	control
Samp360	ENSG00000121454.5	762	13	28.8545460191278	-4.98146106997611	0.00686402640462576	1	NA	control
Samp361	ENSG00000121454.5	762	18	27.5220236725559	-2.6633913776276	0.0697114027087101	1	NA	control
Samp363	ENSG00000121454.5	762	16	10.4745843542017	-0.173522521101645	0.84069821749867	1	NA	control
Samp366	ENSG00000121454.5	762	21	22.4777669208474	-0.98767627644536	0.37244113650852	1	NA	control
Samp367	ENSG00000121454.5	762	13	9.35954510030144	-0.293996559572058	0.745279055517765	1	NA	control
Samp368	ENSG00000121454.5	762	17	29.8466929671623	-3.5945836057111	0.0274721200286146	1	NA	control
Samp369	ENSG00000121454.5	762	17	27.4608121495535	-2.96333412490974	0.0516464341299714	1	NA	control
Samp370	ENSG00000121454.5	762	17	22.8323946774534	-1.8657047906865	0.154787078940561	1	NA	control
Samp371	ENSG00000121454.5	762	16	23.5212511561165	-2.29764882098807	0.100494847546824	1	NA	control
Samp372	ENSG00000121454.5	762	11	12.4249829530761	-1.10093327437547	0.332560568565775	1	NA	control
Samp373	ENSG00000121454.5	762	20	40.0356705143687	-5.30962136190411	0.00494379827370108	1	NA	control
Samp374	ENSG00000121454.5	762	12	17.4410018378269	-2.0118002366255	0.13374768033776	1	NA	control
Samp376	ENSG00000121454.5	762	14	18.9374596518838	-1.78765154982083	0.167352728078926	1	NA	control
Samp379	ENSG00000121454.5	762	18	21.4450167526246	-1.35650824510987	0.257558539948599	1	NA	control
Samp380	ENSG00000121454.5	762	20	40.8023155913006	-5.53426501730351	0.00394911009718307	1	NA	control
